source, target, value
"JOURNAL NO.2008/239","E/C.2/2009/2/Add.17",1
"JOURNAL NO.2008/239","HIV/AIDS",1
"JOURNAL NO.2008/239","HIV/AIDS.",1
"JOURNAL NO.2008/239","S/2008/708",1
"JOURNAL NO.2008/239","S/2008/738",1
"JOURNAL NO.2008/239","S/2008/752",1
"JOURNAL NO.2008/239","S/2008/764",1
"JOURNAL NO.2008/239","S/PRST/2008/45",1
"JOURNAL NO.2008/239","UNDP/UNFPA/UNOPS",1
"S/2009/362","HIV/AIDS",4
"S/2009/362","60/147.",2
"S/2009/362","ICTY/ICTR/SCSL",2
"S/2009/362","ST/SGB/2003/13",2
"S/2009/362","2007/31",1
"S/2009/362","59/300.",1
"S/2009/362","62/214",1
"S/2009/362","62/63",1
"S/2009/362","63/155",1
"S/2009/362","A/61/19",1
"S/2009/362","A/HRC/4/25/Add.3",1
"S/2009/362","A/HRC/4/80",1
"S/2009/362","A/HRC/7/3",1
"S/2009/362","CEDAW/C/MMR/CO/3.",1
"S/2009/362","E/CN.4/2005/102/Add.1",1
"S/2009/362","E/CN.4/2006/58",1
"S/2009/362","E/CN.4/2006/67/Add.1",1
"S/2009/362","HIV/AIDS.",1
"S/2009/362","ICC-01/04-01/07.",1
"S/2009/362","ICC-02/05-01/07",1
"S/2009/362","ICC-02/05-01/09.",1
"S/2009/362","OHCHR/MONUC",1
"S/2009/362","S-4/101",1
"S/2009/362","S/2002/1154",1
"S/2009/362","S/2009/158",1
"A/CN.9/509","A/CN.9/484",10
"A/CN.9/509","A/CN.9/WG.IV/",3
"A/CN.9/509","A/CN.9/WG.IV/WP.95",3
"A/CN.9/509","A/CN.9/WG.IV/WP.94",2
"A/CN.9/509","A/55/17",1
"A/CN.9/509","A/56/17",1
"A/CN.9/509","A/CN.9/WG.IV/WP.90",1
"A/CN.9/509","A/CN.9/WG.IV/WP.91",1
"A/62/391","56/24",12
"A/62/391","55/33",11
"A/62/391","54/54",10
"A/62/391","51/45",9
"A/62/391","52/38",8
"A/62/391","53/77",8
"A/62/391","NPT/CONF.2000/28",8
"A/62/391","49/75",7
"A/62/391","50/70",7
"A/62/391","S-10/2.",7
"A/62/391","NPT/CONF.1995/32",5
"A/62/391","55/2.",4
"A/62/391","61/78",4
"A/62/391","A/C.1/62/L.27",4
"A/62/391","A/C.1/62/L.8",4
"A/62/391","A/C.1/62/L.9",4
"A/62/391","RES/DEC",4
"A/62/391","50/245.",3
"A/62/391","60/1.",3
"A/62/391","61/62",3
"A/62/391","61/66",3
"A/62/391","61/68",3
"A/62/391","61/69",3
"A/62/391","61/75",3
"A/62/391","61/83",3
"A/62/391","61/86",3
"A/62/391","A/51/218",3
"A/62/391","A/61/472-S/2006/780",3
"A/62/391","A/62/165",3
"A/62/391","A/C.1/62/L.12",3
"A/62/391","A/C.1/62/L.13",3
"A/62/391","A/C.1/62/L.14",3
"A/62/391","A/C.1/62/L.20",3
"A/62/391","A/C.1/62/L.21",3
"A/62/391","A/C.1/62/L.22",3
"A/62/391","A/C.1/62/L.25",3
"A/62/391","A/C.1/62/L.29",3
"A/62/391","A/C.1/62/L.30",3
"A/62/391","A/C.1/62/L.31",3
"A/62/391","A/C.1/62/L.36",3
"A/62/391","A/C.1/62/L.38",3
"A/62/391","A/C.1/62/L.38/Rev.1",3
"A/62/391","A/C.1/62/L.39",3
"A/62/391","A/C.1/62/L.40",3
"A/62/391","A/C.1/62/L.41",3
"A/62/391","A/C.1/62/L.42",3
"A/62/391","A/C.1/62/L.43",3
"A/62/391","A/C.1/62/L.46",3
"A/62/391","A/C.1/62/L.5",3
"A/62/391","A/C.1/62/L.50",3
"A/62/391","A/C.1/62/L.6",3
"A/62/391","A/C.1/62/L.7",3
"A/62/391","A/CONF.192/15",3
"A/62/391","48/75",2
"A/62/391","58/241",2
"A/62/391","58/42",2
"A/62/391","59/290",2
"A/62/391","60/519.",2
"A/62/391","60/59",2
"A/62/391","60/72",2
"A/62/391","60/81",2
"A/62/391","61/59",2
"A/62/391","61/60",2
"A/62/391","61/63",2
"A/62/391","61/71",2
"A/62/391","61/80",2
"A/62/391","A/48/42",2
"A/62/391","A/50/426",2
"A/62/391","A/54/42",2
"A/62/391","A/60/88",2
"A/62/391","A/62/114",2
"A/62/391","A/62/162",2
"A/62/391","A/C.1/62/L.17",2
"A/62/391","A/C.1/62/L.17/Rev.1",2
"A/62/391","A/C.1/62/L.18",2
"A/62/391","A/C.1/62/L.18/Rev.1",2
"A/62/391","A/C.1/62/L.19",2
"A/62/391","A/C.1/62/L.19/Rev.1",2
"A/62/391","A/C.1/62/L.46/Rev.1",2
"A/62/391","A/C.1/62/L.49",2
"A/62/391","A/C.1/62/L.49/Rev.1",2
"A/62/391","A/C.1/62/PV.9-20",2
"A/62/391","RES/10",2
"A/62/391","RES/11",2
"A/62/391","202007/nlduindex.html.",1
"A/62/391","42/38",1
"A/62/391","44/116",1
"A/62/391","45/55",1
"A/62/391","45/58",1
"A/62/391","46/36",1
"A/62/391","47/52",1
"A/62/391","48/74",1
"A/62/391","50/245",1
"A/62/391","52/492",1
"A/62/391","57/337",1
"A/62/391","57/61",1
"A/62/391","57/63",1
"A/62/391","57/64",1
"A/62/391","57/65",1
"A/62/391","57/66",1
"A/62/391","57/71",1
"A/62/391","57/72",1
"A/62/391","57/73",1
"A/62/391","57/74",1
"A/62/391","57/76",1
"A/62/391","57/77",1
"A/62/391","57/79",1
"A/62/391","57/85",1
"A/62/391","58/37",1
"A/62/391","58/38",1
"A/62/391","58/39",1
"A/62/391","58/43",1
"A/62/391","58/44",1
"A/62/391","58/45",1
"A/62/391","58/46",1
"A/62/391","58/49",1
"A/62/391","58/520",1
"A/62/391","58/521",1
"A/62/391","58/53",1
"A/62/391","58/54",1
"A/62/391","58/56",1
"A/62/391","59/66",1
"A/62/391","59/67",1
"A/62/391","59/68",1
"A/62/391","59/69",1
"A/62/391","59/71",1
"A/62/391","59/77",1
"A/62/391","59/78",1
"A/62/391","59/83",1
"A/62/391","59/84",1
"A/62/391","59/85",1
"A/62/391","59/86",1
"A/62/391","59/87",1
"A/62/391","59/88",1
"A/62/391","59/89",1
"A/62/391","59/90",1
"A/62/391","60/1",1
"A/62/391","60/288",1
"A/62/391","60/288.",1
"A/62/391","60/515",1
"A/62/391","60/518",1
"A/62/391","60/519",1
"A/62/391","60/559",1
"A/62/391","60/56",1
"A/62/391","60/57",1
"A/62/391","60/58",1
"A/62/391","60/60",1
"A/62/391","60/61",1
"A/62/391","60/63",1
"A/62/391","60/64",1
"A/62/391","60/66",1
"A/62/391","60/69",1
"A/62/391","60/70",1
"A/62/391","60/73",1
"A/62/391","60/75",1
"A/62/391","60/76",1
"A/62/391","60/77",1
"A/62/391","60/80",1
"A/62/391","61/515",1
"A/62/391","61/64",1
"A/62/391","61/65",1
"A/62/391","61/72",1
"A/62/391","61/74",1
"A/62/391","61/77",1
"A/62/391","61/8",1
"A/62/391","61/81",1
"A/62/391","61/82",1
"A/62/391","61/84",1
"A/62/391","61/85",1
"A/62/391","61/89",1
"A/62/391","61/97",1
"A/62/391","A/43/398",1
"A/62/391","A/44/603",1
"A/62/391","A/46/390",1
"A/62/391","A/48/305",1
"A/62/391","A/51/131",1
"A/62/391","A/53/667-S/1998/1071",1
"A/62/391","A/54/27",1
"A/62/391","A/54/917-S/2000/580",1
"A/62/391","A/55/130",1
"A/62/391","A/56/166",1
"A/62/391","A/56/400",1
"A/62/391","A/57/120.",1
"A/62/391","A/57/848",1
"A/62/391","A/58/548",1
"A/62/391","A/60/1002-S/2006/718",1
"A/62/391","A/62/112",1
"A/62/391","A/62/115",1
"A/62/391","A/62/133",1
"A/62/391","A/62/134",1
"A/62/391","A/62/139",1
"A/62/391","A/62/156",1
"A/62/391","A/62/163",1
"A/62/391","A/62/163.",1
"A/62/391","A/62/166",1
"A/62/391","A/62/170",1
"A/62/391","A/62/27",1
"A/62/391","A/62/278",1
"A/62/391","A/62/42",1
"A/62/391","A/62/93",1
"A/62/391","A/62/99",1
"A/62/391","A/AC.268/2007/2",1
"A/62/391","A/AC.268/2007/2.",1
"A/62/391","A/C.1/62/3",1
"A/62/391","A/C.1/62/L.17/Rev.1.",1
"A/62/391","A/C.1/62/L.39.",1
"A/62/391","A/C.1/62/L.53",1
"A/62/391","A/C.1/62/L.53.",1
"A/62/391","A/C.1/62/PV.2-8",1
"A/62/391","A/C.1/62/PV.21-25",1
"A/62/391","A/CONF.192/PC/23",1
"A/62/391","APLC/CONF/2004/5",1
"A/62/391","CM/Res.1153",1
"A/62/391","CM/Res.1225",1
"A/62/391","CM/Res.1356",1
"A/62/391","GOV/2001/29-GC",1
"A/62/391","IAEA/CODEOC/2004",1
"A/62/391","INFCIRC/540",1
"A/62/391","RC-1/3.",1
"A/62/391","RC-1/5.",1
"A/62/391","RES/12",1
"A/62/391","RES/530",1
"A/63/2(SUPP)","S/2007/636",6
"A/63/2(SUPP)","S/2007/656",6
"A/63/2(SUPP)","S/2007/753",5
"A/63/2(SUPP)","S/2007/754",5
"A/63/2(SUPP)","S/2007/522",4
"A/63/2(SUPP)","S/2008/296",4
"A/63/2(SUPP)","-FAR/Interahamwe",3
"A/63/2(SUPP)","S/2007/616",3
"A/63/2(SUPP)","S/2007/749",3
"A/63/2(SUPP)","S/2008/205",3
"A/63/2(SUPP)","S/2008/270",3
"A/63/2(SUPP)","S/2008/382",3
"A/63/2(SUPP)","S/PRST/2007/49",3
"A/63/2(SUPP)","S/PV.5779",3
"A/63/2(SUPP)","S/PV.5886",3
"A/63/2(SUPP)","60/1",2
"A/63/2(SUPP)","A/60/733",2
"A/63/2(SUPP)","S/2006/507",2
"A/63/2(SUPP)","S/2007/523",2
"A/63/2(SUPP)","S/2007/638",2
"A/63/2(SUPP)","S/2007/695",2
"A/63/2(SUPP)","S/2007/699",2
"A/63/2(SUPP)","S/2007/702",2
"A/63/2(SUPP)","S/2007/703",2
"A/63/2(SUPP)","S/2007/710",2
"A/63/2(SUPP)","S/2007/712",2
"A/63/2(SUPP)","S/2007/721",2
"A/63/2(SUPP)","S/2007/770",2
"A/63/2(SUPP)","S/2007/783",2
"A/63/2(SUPP)","S/2008/10",2
"A/63/2(SUPP)","S/2008/127",2
"A/63/2(SUPP)","S/2008/2",2
"A/63/2(SUPP)","S/2008/206",2
"A/63/2(SUPP)","S/2008/235",2
"A/63/2(SUPP)","S/2008/238",2
"A/63/2(SUPP)","S/2008/285",2
"A/63/2(SUPP)","S/2008/288",2
"A/63/2(SUPP)","S/2008/358",2
"A/63/2(SUPP)","S/2008/360",2
"A/63/2(SUPP)","S/2008/371",2
"A/63/2(SUPP)","S/2008/377",2
"A/63/2(SUPP)","S/2008/383",2
"A/63/2(SUPP)","S/2008/405",2
"A/63/2(SUPP)","S/2008/426",2
"A/63/2(SUPP)","S/2008/435",2
"A/63/2(SUPP)","S/2008/449",2
"A/63/2(SUPP)","S/2008/455",2
"A/63/2(SUPP)","S/2008/493",2
"A/63/2(SUPP)","S/2008/80",2
"A/63/2(SUPP)","S/PRST/2001/25",2
"A/63/2(SUPP)","S/PRST/2007/29",2
"A/63/2(SUPP)","S/PRST/2007/30",2
"A/63/2(SUPP)","S/PRST/2007/31",2
"A/63/2(SUPP)","S/PRST/2007/32",2
"A/63/2(SUPP)","S/PRST/2007/33",2
"A/63/2(SUPP)","S/PRST/2007/34",2
"A/63/2(SUPP)","S/PRST/2007/35",2
"A/63/2(SUPP)","S/PRST/2007/36",2
"A/63/2(SUPP)","S/PRST/2007/37",2
"A/63/2(SUPP)","S/PRST/2007/39",2
"A/63/2(SUPP)","S/PRST/2007/41",2
"A/63/2(SUPP)","S/PRST/2007/43",2
"A/63/2(SUPP)","S/PRST/2007/45",2
"A/63/2(SUPP)","S/PRST/2007/46",2
"A/63/2(SUPP)","S/PRST/2007/47",2
"A/63/2(SUPP)","S/PRST/2007/48",2
"A/63/2(SUPP)","S/PRST/2007/50",2
"A/63/2(SUPP)","S/PRST/2008/1",2
"A/63/2(SUPP)","S/PRST/2008/12",2
"A/63/2(SUPP)","S/PRST/2008/13",2
"A/63/2(SUPP)","S/PRST/2008/15",2
"A/63/2(SUPP)","S/PRST/2008/17",2
"A/63/2(SUPP)","S/PRST/2008/20",2
"A/63/2(SUPP)","S/PRST/2008/21",2
"A/63/2(SUPP)","S/PRST/2008/22",2
"A/63/2(SUPP)","S/PRST/2008/25",2
"A/63/2(SUPP)","S/PRST/2008/27",2
"A/63/2(SUPP)","S/PRST/2008/28",2
"A/63/2(SUPP)","S/PRST/2008/3",2
"A/63/2(SUPP)","S/PRST/2008/5",2
"A/63/2(SUPP)","S/PRST/2008/6",2
"A/63/2(SUPP)","S/PRST/2008/7",2
"A/63/2(SUPP)","S/PRST/2008/8",2
"A/63/2(SUPP)","S/PV.5806",2
"A/63/2(SUPP)","1132/tblist.shtml.",1
"A/63/2(SUPP)","1267/consolist.shtml.",1
"A/63/2(SUPP)","1267/delisting.shtml.",1
"A/63/2(SUPP)","1518/index.shtml.",1
"A/63/2(SUPP)","1521/index.shtml.",1
"A/63/2(SUPP)","1533/index.shtml.",1
"A/63/2(SUPP)","1540/.",1
"A/63/2(SUPP)","1572/index.shtml.",1
"A/63/2(SUPP)","1591/index.shtml.",1
"A/63/2(SUPP)","1636/index.shtml.",1
"A/63/2(SUPP)","1718/index.shtml.",1
"A/63/2(SUPP)","1737/index.shtml.",1
"A/63/2(SUPP)","2003/04",1
"A/63/2(SUPP)","2006/07",1
"A/63/2(SUPP)","60/180",1
"A/63/2(SUPP)","751/index.shtml.",1
"A/63/2(SUPP)","A/60/891",1
"A/63/2(SUPP)","A/62/896-S/2008/436",1
"A/63/2(SUPP)","S/",1
"A/63/2(SUPP)","S/2002/207",1
"A/63/2(SUPP)","S/2006/497",1
"A/63/2(SUPP)","S/2006/814",1
"A/63/2(SUPP)","S/2006/815",1
"A/63/2(SUPP)","S/2006/853",1
"A/63/2(SUPP)","S/2007/10/Add.31-51",1
"A/63/2(SUPP)","S/2007/303",1
"A/63/2(SUPP)","S/2007/381",1
"A/63/2(SUPP)","S/2007/391",1
"A/63/2(SUPP)","S/2007/400",1
"A/63/2(SUPP)","S/2007/428",1
"A/63/2(SUPP)","S/2007/458",1
"A/63/2(SUPP)","S/2007/461",1
"A/63/2(SUPP)","S/2007/469",1
"A/63/2(SUPP)","S/2007/476",1
"A/63/2(SUPP)","S/2007/479",1
"A/63/2(SUPP)","S/2007/493",1
"A/63/2(SUPP)","S/2007/502",1
"A/63/2(SUPP)","S/2007/503",1
"A/63/2(SUPP)","S/2007/505",1
"A/63/2(SUPP)","S/2007/515",1
"A/63/2(SUPP)","S/2007/520",1
"A/63/2(SUPP)","S/2007/525",1
"A/63/2(SUPP)","S/2007/526",1
"A/63/2(SUPP)","S/2007/538",1
"A/63/2(SUPP)","S/2007/539",1
"A/63/2(SUPP)","S/2007/544",1
"A/63/2(SUPP)","S/2007/551",1
"A/63/2(SUPP)","S/2007/556",1
"A/63/2(SUPP)","S/2007/557",1
"A/63/2(SUPP)","S/2007/560",1
"A/63/2(SUPP)","S/2007/567",1
"A/63/2(SUPP)","S/2007/568",1
"A/63/2(SUPP)","S/2007/569",1
"A/63/2(SUPP)","S/2007/570",1
"A/63/2(SUPP)","S/2007/579",1
"A/63/2(SUPP)","S/2007/582",1
"A/63/2(SUPP)","S/2007/584",1
"A/63/2(SUPP)","S/2007/588",1
"A/63/2(SUPP)","S/2007/592",1
"A/63/2(SUPP)","S/2007/608",1
"A/63/2(SUPP)","S/2007/611",1
"A/63/2(SUPP)","S/2007/615",1
"A/63/2(SUPP)","S/2007/619",1
"A/63/2(SUPP)","S/2007/621",1
"A/63/2(SUPP)","S/2007/629",1
"A/63/2(SUPP)","S/2007/641",1
"A/63/2(SUPP)","S/2007/643",1
"A/63/2(SUPP)","S/2007/648",1
"A/63/2(SUPP)","S/2007/650",1
"A/63/2(SUPP)","S/2007/657",1
"A/63/2(SUPP)","S/2007/661",1
"A/63/2(SUPP)","S/2007/666",1
"A/63/2(SUPP)","S/2007/674",1
"A/63/2(SUPP)","S/2007/675",1
"A/63/2(SUPP)","S/2007/677",1
"A/63/2(SUPP)","S/2007/678",1
"A/63/2(SUPP)","S/2007/680",1
"A/63/2(SUPP)","S/2007/686",1
"A/63/2(SUPP)","S/2007/688",1
"A/63/2(SUPP)","S/2007/689",1
"A/63/2(SUPP)","S/2007/694",1
"A/63/2(SUPP)","S/2007/697",1
"A/63/2(SUPP)","S/2007/698",1
"A/63/2(SUPP)","S/2007/704",1
"A/63/2(SUPP)","S/2007/711",1
"A/63/2(SUPP)","S/2007/719",1
"A/63/2(SUPP)","S/2007/720",1
"A/63/2(SUPP)","S/2007/722",1
"A/63/2(SUPP)","S/2007/723",1
"A/63/2(SUPP)","S/2007/725",1
"A/63/2(SUPP)","S/2007/726",1
"A/63/2(SUPP)","S/2007/734",1
"A/63/2(SUPP)","S/2007/736",1
"A/63/2(SUPP)","S/2007/744",1
"A/63/2(SUPP)","S/2007/757",1
"A/63/2(SUPP)","S/2007/758",1
"A/63/2(SUPP)","S/2007/763",1
"A/63/2(SUPP)","S/2007/764",1
"A/63/2(SUPP)","S/2007/768",1
"A/63/2(SUPP)","S/2007/771",1
"A/63/2(SUPP)","S/2007/776",1
"A/63/2(SUPP)","S/2007/777",1
"A/63/2(SUPP)","S/2007/778",1
"A/63/2(SUPP)","S/2007/779",1
"A/63/2(SUPP)","S/2007/780",1
"A/63/2(SUPP)","S/2007/782",1
"A/63/2(SUPP)","S/2007/788",1
"A/63/2(SUPP)","S/2007/789",1
"A/63/2(SUPP)","S/2008/1",1
"A/63/2(SUPP)","S/2008/103",1
"A/63/2(SUPP)","S/2008/104",1
"A/63/2(SUPP)","S/2008/109",1
"A/63/2(SUPP)","S/2008/110",1
"A/63/2(SUPP)","S/2008/117",1
"A/63/2(SUPP)","S/2008/125",1
"A/63/2(SUPP)","S/2008/128",1
"A/63/2(SUPP)","S/2008/131",1
"A/63/2(SUPP)","S/2008/135",1
"A/63/2(SUPP)","S/2008/137",1
"A/63/2(SUPP)","S/2008/140",1
"A/63/2(SUPP)","S/2008/142",1
"A/63/2(SUPP)","S/2008/144",1
"A/63/2(SUPP)","S/2008/146",1
"A/63/2(SUPP)","S/2008/151",1
"A/63/2(SUPP)","S/2008/157",1
"A/63/2(SUPP)","S/2008/159",1
"A/63/2(SUPP)","S/2008/16",1
"A/63/2(SUPP)","S/2008/162",1
"A/63/2(SUPP)","S/2008/163",1
"A/63/2(SUPP)","S/2008/17",1
"A/63/2(SUPP)","S/2008/173",1
"A/63/2(SUPP)","S/2008/177",1
"A/63/2(SUPP)","S/2008/178",1
"A/63/2(SUPP)","S/2008/179",1
"A/63/2(SUPP)","S/2008/183",1
"A/63/2(SUPP)","S/2008/187",1
"A/63/2(SUPP)","S/2008/19",1
"A/63/2(SUPP)","S/2008/191",1
"A/63/2(SUPP)","S/2008/194",1
"A/63/2(SUPP)","S/2008/199",1
"A/63/2(SUPP)","S/2008/219",1
"A/63/2(SUPP)","S/2008/220",1
"A/63/2(SUPP)","S/2008/226",1
"A/63/2(SUPP)","S/2008/227",1
"A/63/2(SUPP)","S/2008/228",1
"A/63/2(SUPP)","S/2008/239",1
"A/63/2(SUPP)","S/2008/240",1
"A/63/2(SUPP)","S/2008/25",1
"A/63/2(SUPP)","S/2008/257",1
"A/63/2(SUPP)","S/2008/258",1
"A/63/2(SUPP)","S/2008/259",1
"A/63/2(SUPP)","S/2008/263",1
"A/63/2(SUPP)","S/2008/264",1
"A/63/2(SUPP)","S/2008/265",1
"A/63/2(SUPP)","S/2008/266",1
"A/63/2(SUPP)","S/2008/27",1
"A/63/2(SUPP)","S/2008/272",1
"A/63/2(SUPP)","S/2008/274",1
"A/63/2(SUPP)","S/2008/281",1
"A/63/2(SUPP)","S/2008/286",1
"A/63/2(SUPP)","S/2008/29",1
"A/63/2(SUPP)","S/2008/290",1
"A/63/2(SUPP)","S/2008/297",1
"A/63/2(SUPP)","S/2008/303",1
"A/63/2(SUPP)","S/2008/31",1
"A/63/2(SUPP)","S/2008/318",1
"A/63/2(SUPP)","S/2008/320",1
"A/63/2(SUPP)","S/2008/324",1
"A/63/2(SUPP)","S/2008/329",1
"A/63/2(SUPP)","S/2008/338",1
"A/63/2(SUPP)","S/2008/341",1
"A/63/2(SUPP)","S/2008/342",1
"A/63/2(SUPP)","S/2008/344",1
"A/63/2(SUPP)","S/2008/346",1
"A/63/2(SUPP)","S/2008/350",1
"A/63/2(SUPP)","S/2008/352",1
"A/63/2(SUPP)","S/2008/353",1
"A/63/2(SUPP)","S/2008/359",1
"A/63/2(SUPP)","S/2008/372",1
"A/63/2(SUPP)","S/2008/379",1
"A/63/2(SUPP)","S/2008/38",1
"A/63/2(SUPP)","S/2008/388",1
"A/63/2(SUPP)","S/2008/390",1
"A/63/2(SUPP)","S/2008/393",1
"A/63/2(SUPP)","S/2008/40",1
"A/63/2(SUPP)","S/2008/408",1
"A/63/2(SUPP)","S/2008/41",1
"A/63/2(SUPP)","S/2008/410",1
"A/63/2(SUPP)","S/2008/414",1
"A/63/2(SUPP)","S/2008/417",1
"A/63/2(SUPP)","S/2008/419",1
"A/63/2(SUPP)","S/2008/423",1
"A/63/2(SUPP)","S/2008/428",1
"A/63/2(SUPP)","S/2008/43",1
"A/63/2(SUPP)","S/2008/44",1
"A/63/2(SUPP)","S/2008/447",1
"A/63/2(SUPP)","S/2008/448",1
"A/63/2(SUPP)","S/2008/45",1
"A/63/2(SUPP)","S/2008/453",1
"A/63/2(SUPP)","S/2008/454",1
"A/63/2(SUPP)","S/2008/458",1
"A/63/2(SUPP)","S/2008/459",1
"A/63/2(SUPP)","S/2008/466",1
"A/63/2(SUPP)","S/2008/470",1
"A/63/2(SUPP)","S/2008/471",1
"A/63/2(SUPP)","S/2008/474",1
"A/63/2(SUPP)","S/2008/475",1
"A/63/2(SUPP)","S/2008/478",1
"A/63/2(SUPP)","S/2008/480",1
"A/63/2(SUPP)","S/2008/490",1
"A/63/2(SUPP)","S/2008/494",1
"A/63/2(SUPP)","S/2008/496",1
"A/63/2(SUPP)","S/2008/498",1
"A/63/2(SUPP)","S/2008/5",1
"A/63/2(SUPP)","S/2008/57",1
"A/63/2(SUPP)","S/2008/60",1
"A/63/2(SUPP)","S/2008/61",1
"A/63/2(SUPP)","S/2008/82",1
"A/63/2(SUPP)","S/2008/95",1
"A/63/2(SUPP)","S/2008/99",1
"A/63/2(SUPP)","S/AC.51/2007/12",1
"A/63/2(SUPP)","S/AC.51/2007/14",1
"A/63/2(SUPP)","S/AC.51/2007/16",1
"A/63/2(SUPP)","S/AC.51/2007/17",1
"A/63/2(SUPP)","S/AC.51/2008/5",1
"A/63/2(SUPP)","S/AC.51/2008/6",1
"A/63/2(SUPP)","S/AC.51/2008/7",1
"A/63/2(SUPP)","S/PRST/2002/2",1
"A/63/2(SUPP)","S/PRST/2007/24",1
"A/63/2(SUPP)","S/PRST/2007/38",1
"A/63/2(SUPP)","S/PRST/2007/40",1
"A/63/2(SUPP)","S/PRST/2007/42",1
"A/63/2(SUPP)","S/PRST/2007/44",1
"A/63/2(SUPP)","S/PRST/2008/10",1
"A/63/2(SUPP)","S/PRST/2008/11",1
"A/63/2(SUPP)","S/PRST/2008/14",1
"A/63/2(SUPP)","S/PRST/2008/16",1
"A/63/2(SUPP)","S/PRST/2008/18",1
"A/63/2(SUPP)","S/PRST/2008/19",1
"A/63/2(SUPP)","S/PRST/2008/2",1
"A/63/2(SUPP)","S/PRST/2008/23",1
"A/63/2(SUPP)","S/PRST/2008/24",1
"A/63/2(SUPP)","S/PRST/2008/26",1
"A/63/2(SUPP)","S/PRST/2008/4",1
"A/63/2(SUPP)","S/PRST/2008/9",1
"A/63/2(SUPP)","S/PV.5743",1
"A/63/2(SUPP)","S/PV.5756",1
"A/63/2(SUPP)","S/PV.5770",1
"A/63/2(SUPP)","S/PV.5771",1
"A/63/2(SUPP)","S/PV.5794",1
"A/63/2(SUPP)","S/PV.5797",1
"A/63/2(SUPP)","S/PV.5807",1
"A/63/2(SUPP)","S/PV.5811",1
"A/63/2(SUPP)","S/PV.5819",1
"A/63/2(SUPP)","S/PV.5822",1
"A/63/2(SUPP)","S/PV.5835",1
"A/63/2(SUPP)","S/PV.5853",1
"A/63/2(SUPP)","S/PV.5865",1
"A/63/2(SUPP)","S/PV.5870",1
"A/63/2(SUPP)","S/PV.5871",1
"A/63/2(SUPP)","S/PV.5874",1
"A/63/2(SUPP)","S/PV.5875",1
"A/63/2(SUPP)","S/PV.5900",1
"A/63/2(SUPP)","S/PV.5906",1
"A/63/2(SUPP)","S/PV.5909",1
"A/63/2(SUPP)","S/PV.5918",1
"A/63/2(SUPP)","S/PV.5939",1
"A/63/2(SUPP)","S/PV.5943",1
"A/63/2(SUPP)","UN/Default.asp.",1
"JOURNAL NO.2007/90","A/61/264",6
"JOURNAL NO.2007/90","A/60/696",3
"JOURNAL NO.2007/90","A/60/705",3
"JOURNAL NO.2007/90","A/60/709",3
"JOURNAL NO.2007/90","A/60/709/Add.1",3
"JOURNAL NO.2007/90","A/60/842",3
"JOURNAL NO.2007/90","A/60/843",3
"JOURNAL NO.2007/90","A/60/861",3
"JOURNAL NO.2007/90","A/60/862",3
"JOURNAL NO.2007/90","A/60/929",3
"JOURNAL NO.2007/90","A/61/760",3
"JOURNAL NO.2007/90","A/61/760/Corr.1",3
"JOURNAL NO.2007/90","A/61/841",3
"JOURNAL NO.2007/90","A/61/852",3
"JOURNAL NO.2007/90","A/61/852/Add.12",3
"JOURNAL NO.2007/90","A/61/886",3
"JOURNAL NO.2007/90","2006/2007",2
"JOURNAL NO.2007/90","59/296",2
"JOURNAL NO.2007/90","A/61/673",2
"JOURNAL NO.2007/90","A/61/720",2
"JOURNAL NO.2007/90","A/61/773",2
"JOURNAL NO.2007/90","A/61/786",2
"JOURNAL NO.2007/90","A/61/842",2
"JOURNAL NO.2007/90","A/61/852/Add.13",2
"JOURNAL NO.2007/90","A/61/852/Add.9",2
"JOURNAL NO.2007/90","E/CN.17/2007/11",2
"JOURNAL NO.2007/90","E/CN.17/2007/2",2
"JOURNAL NO.2007/90","E/CN.17/2007/3",2
"JOURNAL NO.2007/90","E/CN.17/2007/4",2
"JOURNAL NO.2007/90","E/CN.17/2007/5",2
"JOURNAL NO.2007/90","E/CN.17/2007/6",2
"JOURNAL NO.2007/90","E/CN.17/2007/7",2
"JOURNAL NO.2007/90","E/CN.17/2007/8",2
"JOURNAL NO.2007/90","E/CN.17/2007/9",2
"JOURNAL NO.2007/90","E/ICEF/2007/81.",2
"JOURNAL NO.2007/90","2003/61",1
"JOURNAL NO.2007/90","2007/cs2007",1
"JOURNAL NO.2007/90","54/237",1
"JOURNAL NO.2007/90","57/4",1
"JOURNAL NO.2007/90","60/286",1
"JOURNAL NO.2007/90","61/221",1
"JOURNAL NO.2007/90","61/237.",1
"JOURNAL NO.2007/90","61/follow-up",1
"JOURNAL NO.2007/90","A/60/682",1
"JOURNAL NO.2007/90","A/60/713",1
"JOURNAL NO.2007/90","A/60/717",1
"JOURNAL NO.2007/90","A/60/720",1
"JOURNAL NO.2007/90","A/60/720/Add.1",1
"JOURNAL NO.2007/90","A/60/720/Corr.1",1
"JOURNAL NO.2007/90","A/61/5",1
"JOURNAL NO.2007/90","A/61/598",1
"JOURNAL NO.2007/90","A/61/662",1
"JOURNAL NO.2007/90","A/61/670",1
"JOURNAL NO.2007/90","A/61/671",1
"JOURNAL NO.2007/90","A/61/671/Corr.1",1
"JOURNAL NO.2007/90","A/61/672",1
"JOURNAL NO.2007/90","A/61/675",1
"JOURNAL NO.2007/90","A/61/682",1
