source,target,value
"E/CN.4/2004/127-E/2004/23(SUPP)","2004/27",5
"E/CN.4/2004/127-E/2004/23(SUPP)","2004/29",5
"E/CN.4/2004/127-E/2004/23(SUPP)","2004/36",5
"E/CN.4/2004/127-E/2004/23(SUPP)","2004/37",5
"E/CN.4/2004/127-E/2004/23(SUPP)","2004/53",5
"E/CN.4/2004/127-E/2004/23(SUPP)","2004/59",5
"E/CN.4/2004/127-E/2004/23(SUPP)","2004/61",5
"E/CN.4/2004/127-E/2004/23(SUPP)","2004/71",5
"E/CN.4/2004/127-E/2004/23(SUPP)","2004/79",5
"E/CN.4/2004/127-E/2004/23(SUPP)",".1/Corr.1",4
"E/CN.4/2004/127-E/2004/23(SUPP)","1993/2",4
"E/CN.4/2004/127-E/2004/23(SUPP)","2000/109",4
"E/CN.4/2004/127-E/2004/23(SUPP)","2003/12/Rev.2",4
"E/CN.4/2004/127-E/2004/23(SUPP)","2003/14",4
"E/CN.4/2004/127-E/2004/23(SUPP)","2003/18",4
"E/CN.4/2004/127-E/2004/23(SUPP)","2003/21",4
"E/CN.4/2004/127-E/2004/23(SUPP)","2004/116",4
"E/CN.4/2004/127-E/2004/23(SUPP)","2004/26",4
"E/CN.4/2004/127-E/2004/23(SUPP)","2004/45",4
"E/CN.4/2004/127-E/2004/23(SUPP)","2004/46",4
"E/CN.4/2004/127-E/2004/23(SUPP)","2004/47",4
"E/CN.4/2004/127-E/2004/23(SUPP)","2004/48",4
"E/CN.4/2004/127-E/2004/23(SUPP)","2004/52",4
"E/CN.4/2004/127-E/2004/23(SUPP)","2004/55",4
"E/CN.4/2004/127-E/2004/23(SUPP)","2004/6",4
"E/CN.4/2004/127-E/2004/23(SUPP)","2004/62",4
"E/CN.4/2004/127-E/2004/23(SUPP)","2004/7.",4
"E/CN.4/2004/127-E/2004/23(SUPP)","2004/83",4
"E/CN.4/2004/127-E/2004/23(SUPP)","57/300",4
"E/CN.4/2004/127-E/2004/23(SUPP)","A/57/387",4
"E/CN.4/2004/127-E/2004/23(SUPP)","E/CN.4/2004/15",4
"E/CN.4/2004/127-E/2004/23(SUPP)","E/CN.4/2004/76",4
"E/CN.4/2004/127-E/2004/23(SUPP)","E/CN.4/2004/L.9",4
"E/CN.4/2004/127-E/2004/23(SUPP)","S-27/2",4
"E/CN.4/2004/127-E/2004/23(SUPP)","1989/64",3
"E/CN.4/2004/127-E/2004/23(SUPP)","2000/22",3
"E/CN.4/2004/127-E/2004/23(SUPP)","2000/3.",3
"E/CN.4/2004/127-E/2004/23(SUPP)","2001/62",3
"E/CN.4/2004/127-E/2004/23(SUPP)","2003/4",3
"E/CN.4/2004/127-E/2004/23(SUPP)","2003/5",3
"E/CN.4/2004/127-E/2004/23(SUPP)","2003/6",3
"E/CN.4/2004/127-E/2004/23(SUPP)","2003/72",3
"E/CN.4/2004/127-E/2004/23(SUPP)","2004/103",3
"E/CN.4/2004/127-E/2004/23(SUPP)","2004/106",3
"E/CN.4/2004/127-E/2004/23(SUPP)","2004/107",3
"E/CN.4/2004/127-E/2004/23(SUPP)","2004/108",3
"E/CN.4/2004/127-E/2004/23(SUPP)","2004/11",3
"E/CN.4/2004/127-E/2004/23(SUPP)","2004/114",3
"E/CN.4/2004/127-E/2004/23(SUPP)","2004/117",3
"E/CN.4/2004/127-E/2004/23(SUPP)","2004/119",3
"E/CN.4/2004/127-E/2004/23(SUPP)","2004/120",3
"E/CN.4/2004/127-E/2004/23(SUPP)","2004/121",3
"E/CN.4/2004/127-E/2004/23(SUPP)","2004/123",3
"E/CN.4/2004/127-E/2004/23(SUPP)","2004/15",3
"E/CN.4/2004/127-E/2004/23(SUPP)","2004/16",3
"E/CN.4/2004/127-E/2004/23(SUPP)","2004/18",3
"E/CN.4/2004/127-E/2004/23(SUPP)","2004/20",3
"E/CN.4/2004/127-E/2004/23(SUPP)","2004/21",3
"E/CN.4/2004/127-E/2004/23(SUPP)","2004/22",3
"E/CN.4/2004/127-E/2004/23(SUPP)","2004/24",3
"E/CN.4/2004/127-E/2004/23(SUPP)","2004/3",3
"E/CN.4/2004/127-E/2004/23(SUPP)","2004/30",3
"E/CN.4/2004/127-E/2004/23(SUPP)","2004/32",3
"E/CN.4/2004/127-E/2004/23(SUPP)","2004/33",3
"E/CN.4/2004/127-E/2004/23(SUPP)","2004/38",3
"E/CN.4/2004/127-E/2004/23(SUPP)","2004/39",3
"E/CN.4/2004/127-E/2004/23(SUPP)","2004/42",3
"E/CN.4/2004/127-E/2004/23(SUPP)","2004/5.",3
"E/CN.4/2004/127-E/2004/23(SUPP)","2004/51",3
"E/CN.4/2004/127-E/2004/23(SUPP)","2004/60",3
"E/CN.4/2004/127-E/2004/23(SUPP)","2004/67",3
"E/CN.4/2004/127-E/2004/23(SUPP)","2004/68",3
"E/CN.4/2004/127-E/2004/23(SUPP)","2004/69",3
"E/CN.4/2004/127-E/2004/23(SUPP)","2004/70",3
"E/CN.4/2004/127-E/2004/23(SUPP)","2004/74",3
"E/CN.4/2004/127-E/2004/23(SUPP)","2004/75",3
"E/CN.4/2004/127-E/2004/23(SUPP)","2004/76",3
"E/CN.4/2004/127-E/2004/23(SUPP)","2004/8",3
"E/CN.4/2004/127-E/2004/23(SUPP)","2004/9",3
"E/CN.4/2004/127-E/2004/23(SUPP)","56/6",3
"E/CN.4/2004/127-E/2004/23(SUPP)","A/58/546-S/2003/1053",3
"E/CN.4/2004/127-E/2004/23(SUPP)","A/CONF.165/14",3
"E/CN.4/2004/127-E/2004/23(SUPP)","A/CONF.199/20",3
"E/CN.4/2004/127-E/2004/23(SUPP)","E/CN.4/2004/100",3
"E/CN.4/2004/127-E/2004/23(SUPP)","E/CN.4/2004/2-",3
"E/CN.4/2004/127-E/2004/23(SUPP)","E/CN.4/2004/20",3
"E/CN.4/2004/127-E/2004/23(SUPP)","E/CN.4/2004/38",3
"E/CN.4/2004/127-E/2004/23(SUPP)","E/CN.4/2004/45",3
"E/CN.4/2004/127-E/2004/23(SUPP)","E/CN.4/2004/6",3
"E/CN.4/2004/127-E/2004/23(SUPP)","E/CN.4/2004/60",3
"E/CN.4/2004/127-E/2004/23(SUPP)","1982/34",2
"E/CN.4/2004/127-E/2004/23(SUPP)","1986/35",2
"E/CN.4/2004/127-E/2004/23(SUPP)","1990/41",2
"E/CN.4/2004/127-E/2004/23(SUPP)","1992/58",2
"E/CN.4/2004/127-E/2004/23(SUPP)","1993/20",2
"E/CN.4/2004/127-E/2004/23(SUPP)","1993/79",2
"E/CN.4/2004/127-E/2004/23(SUPP)","1994/41",2
"E/CN.4/2004/127-E/2004/23(SUPP)","1994/45",2
"E/CN.4/2004/127-E/2004/23(SUPP)","1997/20/Rev.1",2
"E/CN.4/2004/127-E/2004/23(SUPP)","1997/44",2
"E/CN.4/2004/127-E/2004/23(SUPP)","1997/69",2
"E/CN.4/2004/127-E/2004/23(SUPP)","1998/25",2
"E/CN.4/2004/127-E/2004/23(SUPP)","1998/72",2
"E/CN.4/2004/127-E/2004/23(SUPP)","1998/77",2
"E/CN.4/2004/127-E/2004/23(SUPP)","1999/44",2
"E/CN.4/2004/127-E/2004/23(SUPP)","2000/104",2
"E/CN.4/2004/127-E/2004/23(SUPP)","2000/13",2
"E/CN.4/2004/127-E/2004/23(SUPP)","2000/283",2
"E/CN.4/2004/127-E/2004/23(SUPP)","2000/47",2
"E/CN.4/2004/127-E/2004/23(SUPP)","2000/61",2
"E/CN.4/2004/127-E/2004/23(SUPP)","2001/10",2
"E/CN.4/2004/127-E/2004/23(SUPP)","2002/24",2
"E/CN.4/2004/127-E/2004/23(SUPP)","2002/28",2
"E/CN.4/2004/127-E/2004/23(SUPP)","2002/73",2
"E/CN.4/2004/127-E/2004/23(SUPP)","2002/85",2
"E/CN.4/2004/127-E/2004/23(SUPP)","2003/15",2
"E/CN.4/2004/127-E/2004/23(SUPP)","2003/16",2
"E/CN.4/2004/127-E/2004/23(SUPP)","2003/2",2
"E/CN.4/2004/127-E/2004/23(SUPP)","2003/25",2
"E/CN.4/2004/127-E/2004/23(SUPP)","2003/26",2
"E/CN.4/2004/127-E/2004/23(SUPP)","2003/29",2
"E/CN.4/2004/127-E/2004/23(SUPP)","2003/307",2
"E/CN.4/2004/127-E/2004/23(SUPP)","2003/32",2
"E/CN.4/2004/127-E/2004/23(SUPP)","2003/33",2
"E/CN.4/2004/127-E/2004/23(SUPP)","2003/41",2
"E/CN.4/2004/127-E/2004/23(SUPP)","2003/42",2
"E/CN.4/2004/127-E/2004/23(SUPP)","2003/46",2
"E/CN.4/2004/127-E/2004/23(SUPP)","2003/47",2
"E/CN.4/2004/127-E/2004/23(SUPP)","2003/52",2
"E/CN.4/2004/127-E/2004/23(SUPP)","2003/55",2
"E/CN.4/2004/127-E/2004/23(SUPP)","2003/56",2
"E/CN.4/2004/127-E/2004/23(SUPP)","2003/59",2
"E/CN.4/2004/127-E/2004/23(SUPP)","2003/62",2
"E/CN.4/2004/127-E/2004/23(SUPP)","2003/65",2
"E/CN.4/2004/127-E/2004/23(SUPP)","2003/69",2
"E/CN.4/2004/127-E/2004/23(SUPP)","2003/7",2
"E/CN.4/2004/127-E/2004/23(SUPP)","2003/73",2
"E/CN.4/2004/127-E/2004/23(SUPP)","2003/74",2
"E/CN.4/2004/127-E/2004/23(SUPP)","2003/75",2
"E/CN.4/2004/127-E/2004/23(SUPP)","2003/77",2
"E/CN.4/2004/127-E/2004/23(SUPP)","2004/10.",2
"E/CN.4/2004/127-E/2004/23(SUPP)","2004/110.",2
"E/CN.4/2004/127-E/2004/23(SUPP)","2004/113",2
"E/CN.4/2004/127-E/2004/23(SUPP)","2004/119.",2
"E/CN.4/2004/127-E/2004/23(SUPP)","2004/12",2
"E/CN.4/2004/127-E/2004/23(SUPP)","2004/122",2
"E/CN.4/2004/127-E/2004/23(SUPP)","2004/126",2
"E/CN.4/2004/127-E/2004/23(SUPP)","2004/126.",2
"E/CN.4/2004/127-E/2004/23(SUPP)","2004/127.",2
"E/CN.4/2004/127-E/2004/23(SUPP)","2004/19.",2
"E/CN.4/2004/127-E/2004/23(SUPP)","2004/28",2
"E/CN.4/2004/127-E/2004/23(SUPP)","2004/29.",2
"E/CN.4/2004/127-E/2004/23(SUPP)","2004/31",2
"E/CN.4/2004/127-E/2004/23(SUPP)","2004/34.",2
"E/CN.4/2004/127-E/2004/23(SUPP)","2004/44.",2
"E/CN.4/2004/127-E/2004/23(SUPP)","2004/48.",2
"E/CN.4/2004/127-E/2004/23(SUPP)","2004/49",2
"E/CN.4/2004/127-E/2004/23(SUPP)","2004/54",2
"E/CN.4/2004/127-E/2004/23(SUPP)","2004/55.",2
"E/CN.4/2004/127-E/2004/23(SUPP)","2004/62.",2
"E/CN.4/2004/127-E/2004/23(SUPP)","2004/63",2
"E/CN.4/2004/127-E/2004/23(SUPP)","2004/64",2
"E/CN.4/2004/127-E/2004/23(SUPP)","2004/65",2
"E/CN.4/2004/127-E/2004/23(SUPP)","2004/73.",2
"E/CN.4/2004/127-E/2004/23(SUPP)","2004/76.",2
"E/CN.4/2004/127-E/2004/23(SUPP)","2004/88.",2
"E/CN.4/2004/127-E/2004/23(SUPP)","41/128",2
"E/CN.4/2004/127-E/2004/23(SUPP)","48/134",2
"E/CN.4/2004/127-E/2004/23(SUPP)","51/77",2
"E/CN.4/2004/127-E/2004/23(SUPP)","55/96",2
"E/CN.4/2004/127-E/2004/23(SUPP)","56/168",2
"E/CN.4/2004/127-E/2004/23(SUPP)","58/122",2
"E/CN.4/2004/127-E/2004/23(SUPP)","58/160",2
"E/CN.4/2004/127-E/2004/23(SUPP)","58/174",2
"E/CN.4/2004/127-E/2004/23(SUPP)","58/82",2
"E/CN.4/2004/127-E/2004/23(SUPP)","A/55/360",2
"E/CN.4/2004/127-E/2004/23(SUPP)","A/58/184",2
"E/CN.4/2004/127-E/2004/23(SUPP)","A/58/311",2
"E/CN.4/2004/127-E/2004/23(SUPP)","A/58/351",2
"E/CN.4/2004/127-E/2004/23(SUPP)","A/59/65-E/2004/48",2
"E/CN.4/2004/127-E/2004/23(SUPP)","A/CONF.",2
"E/CN.4/2004/127-E/2004/23(SUPP)","E/2003/43-E/C.19/2003/22",2
"E/CN.4/2004/127-E/2004/23(SUPP)","E/CN.4/1998/53/Add.2",2
"E/CN.4/2004/127-E/2004/23(SUPP)","E/CN.4/2000/112",2
"E/CN.4/2004/127-E/2004/23(SUPP)","E/CN.4/2003/101",2
"E/CN.4/2004/127-E/2004/23(SUPP)","E/CN.4/2003/118",2
"E/CN.4/2004/127-E/2004/23(SUPP)","E/CN.4/2004/10",2
"E/CN.4/2004/127-E/2004/23(SUPP)","E/CN.4/2004/103",2
"E/CN.4/2004/127-E/2004/23(SUPP)","E/CN.4/2004/105",2
"E/CN.4/2004/127-E/2004/23(SUPP)","E/CN.4/2004/108",2
"E/CN.4/2004/127-E/2004/23(SUPP)","E/CN.4/2004/113",2
"E/CN.4/2004/127-E/2004/23(SUPP)","E/CN.4/2004/12",2
"E/CN.4/2004/127-E/2004/23(SUPP)","E/CN.4/2004/13",2
"E/CN.4/2004/127-E/2004/23(SUPP)","E/CN.4/2004/18",2
"E/CN.4/2004/127-E/2004/23(SUPP)","E/CN.4/2004/19",2
"E/CN.4/2004/127-E/2004/23(SUPP)","E/CN.4/2004/23",2
"E/CN.4/2004/127-E/2004/23(SUPP)","E/CN.4/2004/3",2
"E/CN.4/2004/127-E/2004/23(SUPP)","E/CN.4/2004/33",2
"E/CN.4/2004/127-E/2004/23(SUPP)","E/CN.4/2004/34",2
"E/CN.4/2004/127-E/2004/23(SUPP)","E/CN.4/2004/43",2
"E/CN.4/2004/127-E/2004/23(SUPP)","E/CN.4/2004/44",2
"E/CN.4/2004/127-E/2004/23(SUPP)","E/CN.4/2004/46",2
"E/CN.4/2004/127-E/2004/23(SUPP)","E/CN.4/2004/47",2
"E/CN.4/2004/127-E/2004/23(SUPP)","E/CN.4/2004/48",2
"E/CN.4/2004/127-E/2004/23(SUPP)","E/CN.4/2004/53",2
"E/CN.4/2004/127-E/2004/23(SUPP)","E/CN.4/2004/56",2
"E/CN.4/2004/127-E/2004/23(SUPP)","E/CN.4/2004/57",2
"E/CN.4/2004/127-E/2004/23(SUPP)","E/CN.4/2004/58",2
"E/CN.4/2004/127-E/2004/23(SUPP)","E/CN.4/2004/59",2
"E/CN.4/2004/127-E/2004/23(SUPP)","E/CN.4/2004/61",2
"E/CN.4/2004/127-E/2004/23(SUPP)","E/CN.4/2004/62",2
"E/CN.4/2004/127-E/2004/23(SUPP)","E/CN.4/2004/63",2
"E/CN.4/2004/127-E/2004/23(SUPP)","E/CN.4/2004/66",2
"E/CN.4/2004/127-E/2004/23(SUPP)","E/CN.4/2004/68",2
"E/CN.4/2004/127-E/2004/23(SUPP)","E/CN.4/2004/7",2
"E/CN.4/2004/127-E/2004/23(SUPP)","E/CN.4/2004/77",2
"E/CN.4/2004/127-E/2004/23(SUPP)","E/CN.4/2004/80",2
"E/CN.4/2004/127-E/2004/23(SUPP)","E/CN.4/2004/81",2
"E/CN.4/2004/127-E/2004/23(SUPP)","E/CN.4/2004/83",2
"E/CN.4/2004/127-E/2004/23(SUPP)","E/CN.4/2004/88",2
"E/CN.4/2004/127-E/2004/23(SUPP)","E/CN.4/2004/89",2
"E/CN.4/2004/127-E/2004/23(SUPP)","E/CN.4/2004/9",2
"E/CN.4/2004/127-E/2004/23(SUPP)","E/CN.4/2004/94",2
"E/CN.4/2004/127-E/2004/23(SUPP)","E/CN.4/2004/G/23",2
"E/CN.4/2004/127-E/2004/23(SUPP)","E/CN.4/2004/L.111",2
"E/CN.4/2004/127-E/2004/23(SUPP)","E/CN.4/2004/L.112",2
"E/CN.4/2004/127-E/2004/23(SUPP)","E/CN.4/2004/L.47",2
"E/CN.4/2004/127-E/2004/23(SUPP)","E/CN.4/2004/L.48",2
"E/CN.4/2004/127-E/2004/23(SUPP)","E/CN.4/2004/L.49",2
"E/CN.4/2004/127-E/2004/23(SUPP)","JIU/REP/2003/6",2
"E/CN.4/2004/127-E/2004/23(SUPP)","S/PRST/2004/3",2
"E/CN.4/2004/127-E/2004/23(SUPP)","1397/04",1
"E/CN.4/2004/127-E/2004/23(SUPP)","1978/21",1
"E/CN.4/2004/127-E/2004/23(SUPP)","198/11",1
"E/CN.4/2004/127-E/2004/23(SUPP)","1987/102",1
"E/CN.4/2004/127-E/2004/23(SUPP)","1987/147",1
"E/CN.4/2004/127-E/2004/23(SUPP)","1989/65",1
"E/CN.4/2004/127-E/2004/23(SUPP)","199/20",1
"E/CN.4/2004/127-E/2004/23(SUPP)","1991/12",1
"E/CN.4/2004/127-E/2004/23(SUPP)","1991/42",1
"E/CN.4/2004/127-E/2004/23(SUPP)","1992/14",1
"E/CN.4/2004/127-E/2004/23(SUPP)","1992/72",1
"E/CN.4/2004/127-E/2004/23(SUPP)","1993/41",1
"E/CN.4/2004/127-E/2004/23(SUPP)","1993/77",1
"E/CN.4/2004/127-E/2004/23(SUPP)","1994/297",1
"E/CN.4/2004/127-E/2004/23(SUPP)","1994/39",1
"E/CN.4/2004/127-E/2004/23(SUPP)","1995/24",1
"E/CN.4/2004/127-E/2004/23(SUPP)","1995/29",1
"E/CN.4/2004/127-E/2004/23(SUPP)","1995/31",1
"E/CN.4/2004/127-E/2004/23(SUPP)","1995/36",1
"E/CN.4/2004/127-E/2004/23(SUPP)","1995/57",1
"E/CN.4/2004/127-E/2004/23(SUPP)","1996/16",1
"E/CN.4/2004/127-E/2004/23(SUPP)","1996/27",1
"E/CN.4/2004/127-E/2004/23(SUPP)","1996/35",1
"E/CN.4/2004/127-E/2004/23(SUPP)","1997/291",1
"E/CN.4/2004/127-E/2004/23(SUPP)","1997/30",1
"E/CN.4/2004/127-E/2004/23(SUPP)","1997/32",1
"E/CN.4/2004/127-E/2004/23(SUPP)","1997/36",1
"E/CN.4/2004/127-E/2004/23(SUPP)","1997/6",1
"E/CN.4/2004/127-E/2004/23(SUPP)","1997/7",1
"E/CN.4/2004/127-E/2004/23(SUPP)","1998/19",1
"E/CN.4/2004/127-E/2004/23(SUPP)","1998/246",1
"E/CN.4/2004/127-E/2004/23(SUPP)","1998/43",1
"E/CN.4/2004/127-E/2004/23(SUPP)","1998/83",1
"E/CN.4/2004/127-E/2004/23(SUPP)","1998/9",1
"E/CN.4/2004/127-E/2004/23(SUPP)","1999/114",1
"E/CN.4/2004/127-E/2004/23(SUPP)","1999/2",1
"E/CN.4/2004/127-E/2004/23(SUPP)","1999/33",1
"E/CN.4/2004/127-E/2004/23(SUPP)","1999/49",1
"E/CN.4/2004/127-E/2004/23(SUPP)","1999/54",1
"E/CN.4/2004/127-E/2004/23(SUPP)","1999/57",1
"E/CN.4/2004/127-E/2004/23(SUPP)","1999/59",1
"E/CN.4/2004/127-E/2004/23(SUPP)","1999/7",1
"E/CN.4/2004/127-E/2004/23(SUPP)","1999/82",1
"E/CN.4/2004/127-E/2004/23(SUPP)","2000/1",1
"E/CN.4/2004/127-E/2004/23(SUPP)","2000/109.",1
"E/CN.4/2004/127-E/2004/23(SUPP)","2000/17",1
"E/CN.4/2004/127-E/2004/23(SUPP)","2000/30",1
"E/CN.4/2004/127-E/2004/23(SUPP)","2000/40",1
"E/CN.4/2004/127-E/2004/23(SUPP)","2000/41",1
"E/CN.4/2004/127-E/2004/23(SUPP)","2000/43",1
"E/CN.4/2004/127-E/2004/23(SUPP)","2000/69",1
"E/CN.4/2004/127-E/2004/23(SUPP)","2000/84",1
"E/CN.4/2004/127-E/2004/23(SUPP)","2001/105",1
"E/CN.4/2004/127-E/2004/23(SUPP)","2001/20",1
"E/CN.4/2004/127-E/2004/23(SUPP)","2001/316",1
"E/CN.4/2004/127-E/2004/23(SUPP)","2001/32",1
"E/CN.4/2004/127-E/2004/23(SUPP)","2001/33",1
"E/CN.4/2004/127-E/2004/23(SUPP)","2001/37",1
"E/CN.4/2004/127-E/2004/23(SUPP)","2001/4",1
"E/CN.4/2004/127-E/2004/23(SUPP)","2001/41",1
"E/CN.4/2004/127-E/2004/23(SUPP)","2001/43",1
"E/CN.4/2004/127-E/2004/23(SUPP)","2001/45",1
"E/CN.4/2004/127-E/2004/23(SUPP)","2001/51",1
"E/CN.4/2004/127-E/2004/23(SUPP)","2002/107",1
"E/CN.4/2004/127-E/2004/23(SUPP)","2002/112",1
"E/CN.4/2004/127-E/2004/23(SUPP)","2002/17",1
"E/CN.4/2004/127-E/2004/23(SUPP)","2002/18",1
"E/CN.4/2004/127-E/2004/23(SUPP)","2002/2",1
"E/CN.4/2004/127-E/2004/23(SUPP)","2002/20",1
"E/CN.4/2004/127-E/2004/23(SUPP)","2002/21",1
"E/CN.4/2004/127-E/2004/23(SUPP)","2002/25",1
"E/CN.4/2004/127-E/2004/23(SUPP)","2002/26",1
"E/CN.4/2004/127-E/2004/23(SUPP)","2002/278",1
"E/CN.4/2004/127-E/2004/23(SUPP)","2002/286",1
"E/CN.4/2004/127-E/2004/23(SUPP)","2002/32",1
"E/CN.4/2004/127-E/2004/23(SUPP)","2002/35",1
"E/CN.4/2004/127-E/2004/23(SUPP)","2002/36",1
"E/CN.4/2004/127-E/2004/23(SUPP)","2002/37",1
"E/CN.4/2004/127-E/2004/23(SUPP)","2002/39",1
"E/CN.4/2004/127-E/2004/23(SUPP)","2002/44",1
"E/CN.4/2004/127-E/2004/23(SUPP)","2002/46",1
"E/CN.4/2004/127-E/2004/23(SUPP)","2002/47",1
"E/CN.4/2004/127-E/2004/23(SUPP)","2002/51",1
"E/CN.4/2004/127-E/2004/23(SUPP)","2002/55",1
"E/CN.4/2004/127-E/2004/23(SUPP)","2002/60",1
"E/CN.4/2004/127-E/2004/23(SUPP)","2002/66",1
"E/CN.4/2004/127-E/2004/23(SUPP)","2002/68",1
"E/CN.4/2004/127-E/2004/23(SUPP)","2002/76",1
"E/CN.4/2004/127-E/2004/23(SUPP)","2002/78",1
"E/CN.4/2004/127-E/2004/23(SUPP)","2002/80",1
"E/CN.4/2004/127-E/2004/23(SUPP)","2002/81",1
"E/CN.4/2004/127-E/2004/23(SUPP)","2002/84",1
"E/CN.4/2004/127-E/2004/23(SUPP)","2002/87",1
"E/CN.4/2004/127-E/2004/23(SUPP)","2002/9",1
"E/CN.4/2004/127-E/2004/23(SUPP)","2003/1",1
"E/CN.4/2004/127-E/2004/23(SUPP)","2003/10",1
"E/CN.4/2004/127-E/2004/23(SUPP)","2003/103",1
"E/CN.4/2004/127-E/2004/23(SUPP)","2003/104",1
"E/CN.4/2004/127-E/2004/23(SUPP)","2003/105",1
"E/CN.4/2004/127-E/2004/23(SUPP)","2003/11",1
"E/CN.4/2004/127-E/2004/23(SUPP)","2003/112",1
"E/CN.4/2004/127-E/2004/23(SUPP)","2003/116",1
"E/CN.4/2004/127-E/2004/23(SUPP)","2003/117",1
"E/CN.4/2004/127-E/2004/23(SUPP)","2003/12",1
"E/CN.4/2004/127-E/2004/23(SUPP)","2003/13",1
"E/CN.4/2004/127-E/2004/23(SUPP)","2003/17",1
"E/CN.4/2004/127-E/2004/23(SUPP)","2003/19",1
"E/CN.4/2004/127-E/2004/23(SUPP)","2003/20",1
"E/CN.4/2004/127-E/2004/23(SUPP)","2003/27",1
"E/CN.4/2004/127-E/2004/23(SUPP)","2003/28",1
"E/CN.4/2004/127-E/2004/23(SUPP)","2003/3",1
"E/CN.4/2004/127-E/2004/23(SUPP)","2003/306",1
"E/CN.4/2004/127-E/2004/23(SUPP)","2003/307.",1
"E/CN.4/2004/127-E/2004/23(SUPP)","2003/31",1
"E/CN.4/2004/127-E/2004/23(SUPP)","2003/34",1
"E/CN.4/2004/127-E/2004/23(SUPP)","2003/39",1
"E/CN.4/2004/127-E/2004/23(SUPP)","2003/44",1
"E/CN.4/2004/127-E/2004/23(SUPP)","2003/49",1
"E/CN.4/2004/127-E/2004/23(SUPP)","2003/51",1
"E/CN.4/2004/127-E/2004/23(SUPP)","2003/60",1
"E/CN.4/2004/127-E/2004/23(SUPP)","2003/64",1
"E/CN.4/2004/127-E/2004/23(SUPP)","2003/66",1
"E/CN.4/2004/127-E/2004/23(SUPP)","2003/68",1
"E/CN.4/2004/127-E/2004/23(SUPP)","2003/70",1
"E/CN.4/2004/127-E/2004/23(SUPP)","2003/71",1
"E/CN.4/2004/127-E/2004/23(SUPP)","2003/78",1
"E/CN.4/2004/127-E/2004/23(SUPP)","2003/79",1
"E/CN.4/2004/127-E/2004/23(SUPP)","2003/8",1
"E/CN.4/2004/127-E/2004/23(SUPP)","2003/81",1
"E/CN.4/2004/127-E/2004/23(SUPP)","2003/82",1
"E/CN.4/2004/127-E/2004/23(SUPP)","2003/85",1
"E/CN.4/2004/127-E/2004/23(SUPP)","2003/86",1
"E/CN.4/2004/127-E/2004/23(SUPP)","2003/9",1
"E/CN.4/2004/127-E/2004/23(SUPP)","2004/",1
"E/CN.4/2004/127-E/2004/23(SUPP)","2004/1",1
"E/CN.4/2004/127-E/2004/23(SUPP)","2004/1.",1
"E/CN.4/2004/127-E/2004/23(SUPP)","2004/101",1
"E/CN.4/2004/127-E/2004/23(SUPP)","2004/101.",1
"E/CN.4/2004/127-E/2004/23(SUPP)","2004/102",1
"E/CN.4/2004/127-E/2004/23(SUPP)","2004/102.",1
"E/CN.4/2004/127-E/2004/23(SUPP)","2004/103.",1
"E/CN.4/2004/127-E/2004/23(SUPP)","2004/104",1
"E/CN.4/2004/127-E/2004/23(SUPP)","2004/104.",1
"E/CN.4/2004/127-E/2004/23(SUPP)","2004/105",1
"E/CN.4/2004/127-E/2004/23(SUPP)","2004/105.",1
"E/CN.4/2004/127-E/2004/23(SUPP)","2004/106.",1
"E/CN.4/2004/127-E/2004/23(SUPP)","2004/107.",1
"E/CN.4/2004/127-E/2004/23(SUPP)","2004/108.",1
"E/CN.4/2004/127-E/2004/23(SUPP)","2004/109",1
"E/CN.4/2004/127-E/2004/23(SUPP)","2004/109.",1
"E/CN.4/2004/127-E/2004/23(SUPP)","2004/11.",1
"E/CN.4/2004/127-E/2004/23(SUPP)","2004/111.",1
"E/CN.4/2004/127-E/2004/23(SUPP)","2004/112",1
"E/CN.4/2004/127-E/2004/23(SUPP)","2004/112.",1
"E/CN.4/2004/127-E/2004/23(SUPP)","2004/113.",1
"E/CN.4/2004/127-E/2004/23(SUPP)","2004/114.",1
"E/CN.4/2004/127-E/2004/23(SUPP)","2004/115",1
"E/CN.4/2004/127-E/2004/23(SUPP)","2004/115.",1
"E/CN.4/2004/127-E/2004/23(SUPP)","2004/116.",1
"E/CN.4/2004/127-E/2004/23(SUPP)","2004/117.",1
"E/CN.4/2004/127-E/2004/23(SUPP)","2004/118",1
"E/CN.4/2004/127-E/2004/23(SUPP)","2004/118.",1
"E/CN.4/2004/127-E/2004/23(SUPP)","2004/12.",1
"E/CN.4/2004/127-E/2004/23(SUPP)","2004/120.",1
"E/CN.4/2004/127-E/2004/23(SUPP)","2004/121.",1
"E/CN.4/2004/127-E/2004/23(SUPP)","2004/122.",1
"E/CN.4/2004/127-E/2004/23(SUPP)","2004/123.",1
"E/CN.4/2004/127-E/2004/23(SUPP)","2004/124",1
"E/CN.4/2004/127-E/2004/23(SUPP)","2004/124.",1
"E/CN.4/2004/127-E/2004/23(SUPP)","2004/125.",1
"E/CN.4/2004/127-E/2004/23(SUPP)","2004/128.",1
"E/CN.4/2004/127-E/2004/23(SUPP)","2004/13.",1
"E/CN.4/2004/127-E/2004/23(SUPP)","2004/14.",1
"E/CN.4/2004/127-E/2004/23(SUPP)","2004/15.",1
"E/CN.4/2004/127-E/2004/23(SUPP)","2004/16.",1
"E/CN.4/2004/127-E/2004/23(SUPP)","2004/17.",1
